Street Address,Latitude,Longitude
1035 MANHATTAN AVENUE,40.734199,-73.954927
1036 CONEY ISLAND AVE,40.632382,-73.966798
1036 LONGWOOD AVE,40.816211,-73.896074
1037 FLUSHING AVE,40.703919,-73.930828
1037 FLUSHING AVENUE,40.703919,-73.930828
1038 1 AVENUE,40.758064,-73.963085
1038 BEACH 20 STREET,40.603071,-73.753151
1039 2 AVENUE,40.757847,-73.966372
1039 BELMONT AVENUE,40.674259,-73.870801
1039 CASTLE HILL AVE,40.82855,-73.850271
1039 EAST 163 STREET,40.821002,-73.891333
1039 MORRIS PARK AVE,40.84867,-73.855022
104 2 AVENUE,40.727485,-73.988465
104 AVENUE C,40.723985,-73.978914
104 BAYARD ST,40.715979,-73.999461
104 DYCKMAN STREET,40.861807,-73.924883
104 EAST 121 STREET,40.802326,-73.94053
104 EAST 14 STREET,40.734143,-73.989228
104 EAST 165 STREET,40.83129,-73.921548
104 EAST 183 STREET,40.858021,-73.901742
104 EAST 57 STREET,40.761419,-73.970328
104 FRONT STREET,40.702505,-73.9887
104 JOHN STREET,40.707831,-74.005952
104 LEXINGTON AVE,40.742224,-73.982782
104 MARCUS GARVEY BOULEVARD,40.695274,-73.940484
104 VICTORY BOULEVARD,40.637676,-74.079978
104 W. 13TH ST. (UNIT ONE),40.73683,-73.997745
104 WEST 70 STREET,40.776235,-73.980074
1040 BEDFORD AVE,40.689328,-73.955107
1040 NOSTRAND AVE,40.662852,-73.950854
1040 WESTCHESTER AVE,40.824622,-73.891979
104-01 FOSTER AVE FL 1ST,40.627889,-73.975892
104-01 LIBERTY AVE,40.682041,-73.836887
104-02 ATLANTIC AVE,40.690363,-73.84082
104-02 JAMAICA AVENUE,40.695182,-73.843299
104-02 METROPOLITAN AVENUE,40.710138,-73.848907
104-03 GLENWOOD ROAD,40.631919,-73.966452
104-03 METROPOLITAN AVE,40.710151,-73.848874
104-04 DITMARS BLVD,40.767593,-73.86627
104-05 METROPOLITAN AVE,40.710139,-73.848795
104-08 A 37 AVENUE,40.752821,-73.862971
104-08 ATLANTIC AVENUE,40.690386,-73.840735
104-08 METROPOLITAN AVENUE,40.710107,-73.848705
104-09 123 STREET,40.687176,-73.820607
104-09 METROPOLITAN AVENUE,40.710115,-73.848638
1041 MADISON AVENUE,40.776712,-73.961827
1041 MANHATTAN AVE,40.734339,-73.954951
1041 PROSPECT AVE,40.824735,-73.899535
104-10 JAMAICA AVE,40.695182,-73.843032
104-10 ROOSEVELT AVE FL 1ST,40.750004,-73.861328
104-11 ROOSEVELT AVE,40.75002,-73.861344
104-13 LEFFERTS BOULEVARD,40.686107,-73.824096
104-16 FLATLANDS AVE,40.617469,-73.94112
104-19 JAMAICA AVENUE,40.695206,-73.842707
104-20 FLATLANDS AVE,40.617469,-73.94112
104-20 METROPOLITAN AVENUE,40.710064,-73.848421
104-21 QUEENS BLVD,40.723826,-73.848646
104-21 ROOSEVELT AVENUE,40.750096,-73.860911
104-22 LIBERTY AVENUE,40.682096,-73.836724
104-22A NORTHERN BOULEVARD,40.761801,-73.843609
10426 JAMAICA AVENUE,40.695189,-73.842722
1043 2 AVENUE,40.758105,-73.966183
1043 NOSTRAND AVENUE,40.662764,-73.950824
104-30 ROOSEVELT AVENUE,40.750173,-73.860542
104-36 ROCKAWAY BLVD,40.678928,-73.834431
104-37 QUEENS BOULEVARD,40.723758,-73.848538
1044 BEACH 21 STREET,40.603304,-73.75386
104-40 CORONA AVE FL 1,40.7439,-73.857079
104-41 QUEENS BLVD,40.723741,-73.848511
1045 EASTERN PARKWAY,40.669117,-73.933435
1045 FLUSHING AVE FL 1,40.704017,-73.930566
1045.5 WESTCHESTER AVENUE,40.824298,-73.892654
1046 MADSION AVE,not found,not found
1046 WOODYCREST AVE,40.833654,-73.927194
1047 2 AVENUE,40.758204,-73.966109
1047 BEDFORD AVENUE,40.688131,-73.954846
1047 EAST 163 STREET,40.821004,-73.891209
1047 FLUSHING AVE,40.704042,-73.930501
1047 LIBERTY AVE,40.6782,-73.870468
1047 ST NICHOLAS AVENUE,40.836394,-73.940029
1047 SURF AVENUE,40.575536,-73.978934
1048 5 AVENUE,40.781425,-73.960487
1048 BEDFORD AVENUE,40.689092,-73.955063
1049 1 AVENUE,40.758586,-73.962731
1049 2 AVENUE,40.758254,-73.966072
1049 GRAND ST,40.713697,-73.93357
1049 ST NICHOLAS AVENUE,40.836466,-73.940044
105 1 AVENUE,40.726679,-73.985988
105 AVENUE A,40.725855,-73.983688
105 AVENUE B,40.724875,-73.98134
105 BROAD STREET,40.703088,-74.011528
105 CHRISTOPHER STREET,40.733298,-74.004912
105 CLINTON STREET,40.718094,-73.98559
105 EAST 198 STREET,40.870564,-73.891655
105 EAST 9 STREET,40.730525,-73.990374
105 ELDRIDGE ST,40.717902,-73.992108
105 FRANKLIN STREET,40.729543,-73.957542
105 GUYON AVE,40.564761,-74.127533
105 HUDSON ST,40.719406,-74.008689
105 MULBERRY ST BSMT /1STFL,40.721275,-74.008686
105 NORMAN AVE,40.725678,-73.950997
105 NORTH 6 STREET,40.718347,-73.960051
105 READE ST,40.715805,-74.008398
105 THOMPSON ST,40.725625,-74.002021
105 THOMPSON STREET,40.725625,-74.002021
105 WEST 125 STREET,40.807968,-73.945919
105 WEST 13 STREET,40.736846,-73.997729
105 WEST 55 STREET,40.763245,-73.978626
105.5 MOSCO STREET,40.714454,-73.999395
1050 FLUSHING AVE FL 1,40.704412,-73.929487
1050 FORBELL STREET,40.663718,-73.860425
105-02 MERRICK BOULEVARD,40.700765,-73.789569
105-03 LIBERTY AVE FL 1ST,40.682503,-73.835999
105-03 METROPOLITAN AVENUE,40.710021,-73.848009
105-04 LIBERTY AVENUE,40.682471,-73.83604
105-06 JAMAICA AVE,40.695221,-73.841847
105-07 CROSS BAY BOULEVARD,40.680205,-73.844423
105-07 METROPOLITAN AVENUE,40.710016,-73.847981
105-07 NORTHERN BOULEVARD,40.757743,-73.863569
105-09 NORTHERN BOULEVARD,40.757743,-73.863554
1051 MORRIS PARK AVE,40.848878,-73.854557
1051 OGDEN AVE,40.834568,-73.928469
105-10 CROSSBAY BOULEVARD,40.680089,-73.84469
105-109 EAST MOUNT EDEN AVENUE,40.84362,-73.91284
105-13 JAMAICA AVE,40.69524,-73.841822
105-14 177 STREET,40.703401,-73.781205
105-29 METROPOLITAN AVE,40.709992,-73.847822
1053 ST NICHOLAS AVENUE,40.83661,-73.940075
105-38 ROCKAWAY BLVD,40.678629,-73.833201
1054 ROGERS AVE,40.644389,-73.951797
105-45 CROSSBAY BLVD,40.67981,-73.844354
1055 1 AVENUE,40.75872,-73.962633
1056 MORRIS PARK AVE,40.84896,-73.854327
1057 2 AVENUE,40.758452,-73.965925
1057 LEXINGTON AVE,40.772449,-73.960708
1057 MORRIS PARK AVE,40.848959,-73.85438
1058 RUTLAND RD FL 1ST,40.66367,-73.92483
106 3 AVENUE,40.732705,-73.987626
106 7 AVENUE,40.674079,-73.975716
106 8 AVENUE,40.74062,-74.001881
106 BAYARD ST,40.715983,-73.999473
106 BEVERLY ROAD,40.642849,-73.978612
106 COURT ST,40.690541,-73.99198
106 COURT ST FL 2ND,40.690541,-73.99198
106 DUANE ST,40.715558,-74.006156
106 EAST 19 STREET,40.737482,-73.98758
106 EAST 23 STREET,40.739977,-73.985897
106 EAST 60 STREET,40.763328,-73.968885
106 FULTON STREET,40.709728,-74.006793
106 GREENWICH ST,40.708445,-74.013392
106 KENMARE ST FL 1,40.721358,-73.997158
106 LEXINGTON AVENUE,40.742274,-73.982746
106 LIBERTY ST,40.709752,-74.011814
106 MOSCO ST FL 1ST,40.71447,-73.999409
106 NEW DORP PLAZA,40.572597,-74.11816
106 NORFOLK STREET,40.718806,-73.987139
106 NORTH 6 STREET,40.718448,-73.960252
106 PAGE AVENUE,40.521705,-74.23505
106 UNIVERSITY PL,40.734209,-73.992553
106 WEST 69 STREET,40.775612,-73.980545
106 WEST 73 STREET,40.778278,-73.978742
106 WEST HOUSTON STREET,40.727249,-74.000512
1060 MORRIS PARK AVE FRNT 1,40.849009,-73.854219
1060 NOSTRAND AVE,40.662174,-73.95076
1060 RICHMOND ROAD,40.600939,-74.092719
1060 RUTLAND ROAD,40.663698,-73.924787
106-01 SHORE FRONT PKWY,not found,not found
106-03 METROPOLITAN AVENUE,40.709868,-73.847035
106-05 METROPOLITAN AVE,40.709858,-73.846973
106-06 QUEENS BOULEVARD,40.722122,-73.847385
106-09 ROCKAWAY BOULEVARD,40.678664,-73.833264
1061 EAST TREMONT AVENUE,40.840167,-73.880106
1061 HOME STREET,40.82824,-73.887398
106-10 37 AVENUE,40.753904,-73.862019
106-11 CONTINENTAL AVENUE,40.719586,-73.845164
106-12 CONTINENTAL AVE,40.719582,-73.845141
106-14 NORTHERN BOULEVARD,40.757756,-73.862666
106-15 71 AVENUE,40.719609,-73.84515
106-15 JAMAICA AVENUE,40.695356,-73.840601
106-16 NORTHERN BOULEVARD,40.757756,-73.862652
106-17 METROPOLITAN AVENUE,40.709798,-73.846601
1062 BROADWAY,40.69465,-73.931418
1062 EAST GUNHILL ROAD,40.874348,-73.856883
106-20 CORONA AVENUE,40.743809,-73.856614
106-24 71 AVENUE,40.719652,-73.845099
106-24/26 CORONA AVENUE,40.744997,-73.864473
1062-64 FLATBUSH AVENUE,40.644932,-73.958016
1063 FIRST AVENUE,40.758899,-73.962502
1063 POST AVE,40.633659,-74.135545
1063 RUTLAND ROAD,40.66377,-73.924718
106-36 SUTPHIN BOULEVARD,40.694477,-73.802013
1064 1 AVENUE,40.758878,-73.96249
1064 COLLEGE AVENUE,40.829809,-73.915103
1064 FRANKLIN AVENUE,40.827491,-73.906699
1064 LIBERTY AVE,40.678243,-73.870041
1064 MADISON AVE,40.777328,-73.961407
106-47 GUY R BREWER BLVD,40.698991,-73.793009
1065 1 AVENUE,40.759084,-73.962368
1065 RUTLAND ROAD,40.663798,-73.924675
106-50 SUTPHIN BOULEVARD,40.6944,-73.801894
1066 1 AVENUE,40.759064,-73.962355
1066 2 AVENUE,40.758814,-73.965633
106-61 160 STREET,40.698017,-73.794963
1067 RALPH AVE FL 1,40.649292,-73.920418
1068 2 AVENUE,40.758863,-73.965597
1068 RUTLAND ROAD,40.663924,-73.924444
1069 1 AVENUE,40.759212,-73.962276
107 3 AVENUE,40.682927,-73.982316
107 AVENUE A,40.725913,-73.983645
107 AVENUE U,40.596205,-73.98047
107 CHURCH ST,40.713337,-74.009183
107 DYCKMAN STREET,40.861885,-73.924907
107 EAST 125 STREET,40.804867,-73.93856
107 EAST 34 STREET,40.746879,-73.980836
107 EAST 42 STREET,40.751929,-73.977186
107 ELDRIDGE ST,40.717958,-73.992079
107 GRAHAM AVE STE 1,40.705394,-73.942892
107 MACDOUGAL STREET,40.729721,-74.000737
107 MCCLEAN AVE,40.598285,-74.065739
107 MILL ROAD,40.563793,-74.110554
107 NORTH 6 STREET,40.718312,-73.959996
107 RIVINGTON ST,40.719969,-73.988024
107 SUFFOLK STREET,40.718887,-73.986157
107 SULLIVAN STREET,40.725758,-74.002937
107 UNIVERSITY PL,40.734186,-73.992543
107 WEST 10 STREET,40.734827,-73.999009
107 WEST 17 STREET,40.739465,-73.995876
107 WEST 18 STREET,40.740055,-73.995454
1070 1 AVENUE,40.759178,-73.962273
1070 2 AVENUE,40.758913,-73.965562
107-01 37 AVENUE,40.753938,-73.861104
107-01 CORONA AVENUE,40.743627,-73.855935
107-02 101 AVENUE,40.687102,-73.83601
107-02 70 ROAD,40.720772,-73.845757
107-02 CORONA AVENUE,40.743605,-73.855933
107-02 LIBERTY AVENUE,40.68332,-73.834476
107-04 ATLANTIC AVENUE,40.691076,-73.838258
107-04 LIBERTY AVE,40.683347,-73.834431
107-06 71 ROAD,40.719837,-73.843623
107-07 JAMAICA AVE,40.695441,-73.840105
107-08 70 ROAD,40.720982,-73.845623
107-09 71 AVENUE,40.720312,-73.844712
1071 5 AVENUE,40.782976,-73.959358
1071 AVENUE OF THE AMERICAS,40.753893,-73.984809
1071 BROADWAY,40.694621,-73.931028
1071 TARGEE ST,40.601877,-74.091392
107-109 AVENUE C,40.724173,-73.978804
107-109 AVENUE D,40.723515,-73.976172
10711 NORTHERN BOULEVARD,40.757801,-73.86178
107-12 101 AVENUE,40.687115,-73.835965
107-12 70 ROAD,40.721122,-73.845534
107-12 CONTINENTAL AVENUE,40.720274,-73.84471
107-15 METROPOLITAN AVE,40.709627,-73.845608
107-16 37 AVENUE,40.753918,-73.861391
107-16 70 ROAD,40.721262,-73.845444
107-18 70 ROAD,40.721332,-73.8454
107-18 CORONA AVE FL 1ST,40.743572,-73.855789
107-18 LIBERTY AVE,40.683347,-73.834431
1072 2 AVENUE,40.758962,-73.965526
1072 BAY STREET,40.616848,-74.068173
1072 HAVEMEYER AVENUE,40.830064,-73.847433
107-20 ATLANTIC AVE,40.691106,-73.838145
107-22 CORONA AVE,40.743543,-73.855761
107-23 LIBERTY AVE,40.683347,-73.834431
107-23 METROPOLITAN AVENUE,40.70958,-73.845338
107-25 LIBERTY AVENUE,40.683347,-73.834431
107-28 CONTINENTAL AVENUE,40.720345,-73.844665
1073 FLATBUSH AVE,40.644443,-73.957955
1074 1 AVENUE,40.759292,-73.962191
1074 2 AVENUE,40.759011,-73.96549
107-48 QUEENS BOULEVARD,40.721541,-73.844892
1075 1 AVENUE,40.759404,-73.962138
1075 ALLERTON AVENUE,40.865464,-73.856657
1075 SHEEPSHEAD BAY RD,40.593016,-73.958243
107-50 QUEENS BLVD,40.721536,-73.844868
1076 EAST 165 STREET,40.825066,-73.8907
1077 FLUSHING AVENUE,40.704619,-73.929031
1077 GRAND ST,40.714065,-73.932242
1078 BOSTON RD,40.826987,-73.905226
1078 MORRIS PARK AVE,40.84929,-73.853598
1078 NOSTRAND AVENUE,40.661708,-73.950731
1079 1 AVENUE,40.759532,-73.962046
108 7 AVENUE SOUTH,40.733361,-74.00296
108 8 AVENUE,40.740665,-74.001848
108 AVENUE B,40.724991,-73.981281
108 BEDFORD AVENUE,40.720131,-73.955261
108 BUSHWICK AVENUE,40.711592,-73.940512
108 CENTRAL AVENUE,40.700368,-73.929207
108 CHAMBERS ST,40.71502,-74.008179
108 DEKALB AVENUE,40.689814,-73.978397
108 DELANCEY STREET,40.718731,-73.98849
108 EAST 198 STREET,40.870605,-73.891766
108 EAST 38 STREET,40.749367,-73.978977
108 EAST 4 STREET,40.725679,-73.988249
108 FRANKLIN STREET,40.728292,-73.957331
108 GRAHAM AVENUE,40.704896,-73.942782
108 GREENWICH AVE,40.738358,-74.002144
108 JAY STREET,40.701633,-73.986759
108 JOHN STREET,40.707755,-74.005872
108 KINGSTON AVENUE,40.676013,-73.94156
108 LEE AVENUE,40.704369,-73.958449
108 LEXINGTON AVE,40.742323,-73.98271
108 MALCOLM X BLVD FL 1,40.689924,-73.930474
108 MONTAGUE STREET,40.695039,-73.995243
108 MOORE ST # 3 STORE # 3,40.703879,-73.941242
108 MULBERRY ST,40.717446,-73.998357
108 NORTH 6 STREET,40.718412,-73.960195
108 ST NICHOLAS AVENUE,40.80267,-73.952624
108 STANTON ST,40.721141,-73.987424
108 STREET AND ROCKAWAY BLVD,40.675894,-73.846699
108 VICTORY BOULEVARD,40.63762,-74.080077
108 WEST 116 STREET,40.802309,-73.950405
108 WEST 24 STREET,40.743767,-73.992815
108 WEST 39 STREET,40.75315,-73.986017
108 WEST 44 STREET,40.756311,-73.983604
108 WEST HOUSTON STREET,40.727347,-74.000715
108 WYCKOFF AVE,40.704003,-73.918762
1080 MCDONALD AVE,40.626874,-73.976434
108-01 GRAND CENTRAL PARKWAY,40.767124,-73.886231
10801 LIBERTY AVENUE,40.683843,-73.833441
108-01 NORTHERN BOULEVARD,40.75783,-73.860933
108-01 ROCKAWAY BEACH DRIVE,40.581416,-73.82974
108-02 72 AVENUE,40.719466,-73.842533
108-02 JAMAICA AVE,40.695597,-73.839378
108-02 ROCKAWAY BEACH BOULEVARD,40.581827,-73.830024
108-02B NORTHERN BOULEVARD,40.761801,-73.843609
108-06 ROOSEVELT AVENUE,40.750846,-73.858295
108-07 72 AVENUE,40.719514,-73.842529
108-07 ROCKAWAY BEACH BOULEVARD,40.581803,-73.830035
108-09 53 AVENUE,40.742826,-73.853841
1081 3 AVENUE,40.764387,-73.964498
1081 FLATBUSH AVENUE,40.644233,-73.957927
108-10 41 AVENUE,40.750176,-73.857818
108-10 72 AVENUE,40.71953,-73.842493
108-11 CORONA AVENUE,40.742571,-73.854181
108-110 WEST 40 STREET,40.753773,-73.985603
108-15 LIBERTY AVENUE,40.684004,-73.833042
108-16 JAMAICA AVE FL 1ST,40.695747,-73.839012
108-17 LIBERTY AVENUE,40.684048,-73.832932
108-19 JAMAICA AVE,40.695737,-73.839069
108-19 LIBERTY AVENUE,40.68405,-73.832927
1082 BAY STREET,40.616527,-74.067936
1082 BEDFORD AVENUE,40.687733,-73.954785
1082 MORRIS PARK AVENUE,40.849331,-73.853505
1082 NOSTRAND AVENUE,40.661453,-73.950706
1082 ST JOHNS PLACE,40.671196,-73.942637
108-22 QUEENS BLVD,40.720951,-73.843378
108-25 ASCAN AVE,40.717824,-73.840915
108-26 ASCAN AVE,40.717799,-73.840904
108-26 GUY R BREWER BLVD FL 1,40.69606,-73.79089
108-27 ASCAN AVE,40.717837,-73.840907
108-28 37 AVENUE,40.753945,-73.859707
108-29 ASCAN AVENUE,40.71785,-73.840899
1083 2 AVENUE,40.759412,-73.965228
108-30 ASCAN AVE,40.717826,-73.840888
108-30 FLATLANDS AVE FL 1,40.617469,-73.94112
108-37 CORONA AVENUE,40.7424,-73.853982
1084 BAY STREET,40.61648,-74.0679
1085 2 AVENUE,40.759465,-73.965189
108-50 QUEENS BLVD,40.720651,-73.842695
10855 GUY R BREWER BOULEVARD,40.695719,-73.790615
1086 DEKALB AVENUE,40.693701,-73.930939
1087 BROADWAY,40.694435,-73.930698
1087 FLUSHING AVENUE,40.704827,-73.928506
108-70 ROOSEVELT AVE,40.751286,-73.8568
1088 BAY STREET,40.616387,-74.067828
1088 FLATBUSH AVE,40.6438,-73.95788
108-80 ROOSEVELT AVENUE,40.751355,-73.856567
1089 2 AVENUE,40.759573,-73.965111
1089 CYPRESS AVE,40.696463,-73.900129
1089 GRAND ST,40.714167,-73.93189
1089 RUTLAND ROAD,40.664336,-73.923874
109 1 AVENUE,40.726795,-73.985904
109 7 AVENUE,40.673891,-73.975815
109 AVENUE A,40.725971,-73.983601
109 BELMONT AVE FL 1,40.669063,-73.906175
109 BRIGHTON 11 STREET,40.579917,-73.957711
109 EAST 116 STREET,40.799092,-73.942708
109 EAST 42 STREET,40.751899,-73.977114
109 EAST 50 STREET,40.756891,-73.973256
109 EAST 59 STREET,40.762678,-73.969213
109 EAST 9 STREET,40.730511,-73.99034
109 ELDRIDGE ST,40.718015,-73.99205
109 FRANKLIN ST,40.729685,-73.957562
109 GRAHAM AVE,40.705456,-73.942905
109 GRAHAM AVENUE,40.705456,-73.942905
109 LUDLOW ST,40.719312,-73.988755
109 MACDOUGAL STREET,40.729777,-74.000691
109 MONTAGUE STREET,40.694999,-73.99503
109 MONTROSE AVENUE,40.707118,-73.945331
109 ORIENTAL BLVD FL 1,40.57695,-73.952747
109 SOUTH 6 STREET,40.710853,-73.964902
109 ST MARKS PLACE,40.727365,-73.984721
109 WASHINGTON STREET,40.708608,-74.014217
109 WEST 14 STREET,40.737681,-73.997582
109 WEST 225 STREET,40.874427,-73.910599
109 WEST 39 STREET,40.753201,-73.986084
109 WEST 45 STREET,40.756963,-73.983141
1090 AMSTERDAM AVE,40.805234,-73.962229
1090 MADISON AVE,40.778362,-73.960647
1090 MORRIS PARK AVE,40.849413,-73.85332
1090 RUTLAND RD,40.66432,-73.923858
109-01 GUY R BREWER BOULEVARD,40.694817,-73.789956
109-06 CORONA AVENUE,40.742196,-73.85379
109-08 GUY R BREWER BOULEVARD,40.6947,-73.789897
109-08 NORTHERN BLVD,40.757846,-73.860091
1091 2 AVENUE,40.759626,-73.965072
1091 EAST 165 STREET,40.825127,-73.889855
1091 UTICA AVE,40.646027,-73.929768
109-10 LIBERTY AVENUE,40.684142,-73.832634
109-11 FARMERS BOULEVARD,40.703683,-73.766726
109-111 EAST 56 STREET,40.760713,-73.970694
109-12 NORTHERN BLVD FL 1,40.757866,-73.859795
109-15 JAMAICA AVENUE,40.695993,-73.838511
109-16 MERRICK BOULEVARD,40.696896,-73.784039
109-16 SUTPHIN BOULEVARD,40.691375,-73.797859
10918 JAMAICA AVENUE,40.69599,-73.838474
1092 FLATBUSH AVENUE,40.643719,-73.957865
109-21 72 ROAD,40.719173,-73.841421
109-24 MERRICK BOULEVARD,40.696781,-73.783868
1093 2 AVENUE,40.75968,-73.965032
109-32 ASCAN AVE,40.718751,-73.840307
1095 AVENUE OF THE AMERICAS,40.754647,-73.984268
1095 AVENUE OF THE AMERICAS FL 23,40.754647,-73.984268
1095 CONEY ISLAND AVE,40.630843,-73.966355
1095 LEXINGTON AVE,40.773454,-73.959981
1095 PROSPECT AVENUE,40.826005,-73.89901
1096 RUTLAND RD,40.664467,-73.923632
109-62 FRANCIS LEWIS BOULEVARD,40.707125,-73.751129
109-69 FRANCIS LEWIS BLVD,40.706998,-73.75105
1097 1 AVENUE,40.760324,-73.961466
1097 2 AVENUE,40.759787,-73.964954
1097 BOSTON RD,40.827079,-73.905144
1097 LIBERTY AVENUE,40.678454,-73.868748
1099 1 AVENUE,40.760388,-73.96142
11 ABINGDON SQUARE,40.737248,-74.005162
11 ALLEN STREET,40.714899,-73.992738
11 BARROW ST,40.732638,-74.002647
11 BLEECKER ST,40.725396,-73.992803
11 BROADWAY,40.70561,-74.013498
11 BROADWAY BSMT,40.69529,-74.026577
11 BROADWAY LBBY LEVEL,40.69529,-74.026577
11 BROADWAY LBBY STORE # G5,40.69529,-74.026577
11 CHATHAM SQUARE,40.713763,-73.99791
11 CORSON AVENUE,40.638241,-74.079159
11 DIVISION ST,40.714045,-73.996857
11 EAST 17 STREET,40.737563,-73.991378
11 EAST 183 STREET,40.858601,-73.903374
11 EAST 20 STREET,40.739321,-73.990079
11 EAST 30 STREET,40.745593,-73.985581
11 EAST 36 STREET,40.749421,-73.982864
11 EAST 47 STREET,40.756401,-73.977928
11 FLATBUSH AVENUE,40.688345,-73.980558
11 FULTON ST,40.706746,-74.003538
11 FULTON STREET,40.706746,-74.003538
11 GIFFORDS LANE,40.551073,-74.150264
11 HANOVER SQ,40.70438,-74.00928
11 MADISON AVE FL 1ST,40.741632,-73.98744
11 MADISON AVE STE 11,40.741632,-73.98744
11 MADISON AVENUE,40.741632,-73.98744
11 MOTT STREET,40.713969,-73.998732
11 NEWEL STREET,40.723314,-73.946531
11 PARK PLACE,40.712825,-74.008286
11 PELL STREET,40.71473,-73.997651
11 PENN PLAZA,40.749312,-73.991831
11 SCHUYLER ST,40.643449,-74.076309
11 ST MARKS PLACE,40.729247,-73.989163
11 STANTON STREET,40.722679,-73.992651
11 STONE ST,40.704053,-74.012306
11 STONE STREET,40.704053,-74.012306
11 TIMES SQUARE,40.757056,-73.989899
11 TRINITY PL,40.706851,-74.01356
11 WALL STREET,40.707432,-74.011164
11 WAVERLY PL,40.730046,-73.99417
11 WAVERLY PLACE,40.730046,-73.99417
11 WEST 17 STREET,40.738174,-73.992816
11 WEST 29 STREET,40.745615,-73.987562
11 WEST 31 STREET,40.746821,-73.986595
11 WEST 32 STREET,40.747455,-73.986193
11 WEST 36 STREET,40.749992,-73.984218
11 WEST 42 STREET,40.753865,-73.981804
11 WEST 53 STREET,40.760712,-73.976523
11 WEST 56 STREET,40.762492,-73.974916
11 WEST 60 STREET,40.769115,-73.9826
11 WEST 8 STREET,40.732548,-73.99702
110 9 AVENUE,40.742982,-74.003866
110 AVENUE A,40.725879,-73.983642
110 AVENUE OF THE AMERICAS,40.723712,-74.004754
110 BARROW ST,40.731861,-74.00848
110 BEDFORD AVENUE,40.719966,-73.955437
110 CHAMBERS ST,40.715052,-74.008248
110 CHURCH STREET,40.713349,-74.009202
110 DEKALB AVENUE,40.68981,-73.978289
110 EAST 14 STREET,40.734069,-73.989048
110 EAST 23 STREET,40.739915,-73.985751
110 EAST 42 STREET,40.751852,-73.977057
110 EAST 59 STREET,40.762642,-73.96918
110 EAST 7 STREET,40.726512,-73.984647
110 FIRST AVENUE,40.726744,-73.985914
110 GREENE STREET,40.724507,-73.999749
110 GREENWICH AVE,40.738421,-74.002182
110 JOHN STREET,40.707718,-74.005832
110 LEXINGTON AVE,40.742373,-73.982674
110 MOORE STREET,40.703886,-73.94117
110 MULBERRY ST,40.717503,-73.998321
110 PEARL STREET,40.704589,-74.009378
110 READE ST FRNT 1,40.715914,-74.008589
110 RIVINGTON ST,40.719925,-73.987814
110 SHERMAN AVENUE,40.863938,-73.925046
110 ST MARKS PLACE,40.727326,-73.984682
110 ST NICHOLAS AVENUE,40.802707,-73.952627
110 THOMPSON STREET,40.725701,-74.001929
110 TRINITY PLACE,40.709357,-74.011905
110 UNIVERSITY PLACE,40.734306,-73.992468
110 VARICK ST,40.724481,-74.005964
110 W 145TH ST FL 1ST,40.820674,-73.936826
110 WAVERLY PL,40.732478,-73.999161
110 WEST 145 STREET,40.820674,-73.936826
110 WEST 40 STREET,40.753807,-73.985684
110 WEST 51 STREET,40.760713,-73.980444
110 WEST THIRD STREET,40.730303,-73.999882
110 WILLIAM STREET,40.708832,-74.007142
1100 60 STREET,40.631339,-74.002717
1100 AVENUE OF AMERICAS,40.754927,-73.984042
1100 AVENUE OF THE AMERICAS,40.754927,-73.984042
1100 AVENUE OF THE AMERICAS FL 5,40.754927,-73.984042
1100 MADISON AVE,40.778559,-73.960505
1100 MADISON AVENUE,40.778559,-73.960505
1100 SOUTH AVENUE,40.613948,-74.174365
11000 FLATLANDS AVENUE,40.650095,-73.891076
110-00 ROCKAWAY BOULEVARD,40.67767,-73.828729
110-02 JAMAICA AVE,40.696316,-73.837954
110-02 LENOX AVENUE,40.801807,-73.949751
110-02 LIBERTY AVENUE,40.684392,-73.832001
110-05 101 AVENUE,40.687782,-73.833682
110-06 FARMERS BLVD,40.703037,-73.766622
